id,header,date,location,categories,description,socialmediascore,negative,positive,anger,fear,anticipation,surprise,trust,sadness,joy,disgust,wordcount,negative_percent,positive_percent,anger_percent,fear_percent,anticipation_percent,surprise_percent,trust_percent,sadness_percent,joy_percent,disgust_percent
4431072,CIA chief: Saudis not linked to 9/11 attacks,"Sun, June 12, 2016","New York City, United States","['Society, Issues, Warfare and Conflict', 'Society, Issues, Terrorism']","Story highlightsCIA chief believes redacted pages of 9/11 report will soon be made publicJohn Brenner says missing pages will exonerate Saudi officials

(CNN)CIA chief John Brennan says that he believes 28 redacted pages of the 9/11 Commission report will soon be made public, and that they will prove that the government of Saudi Arabia had no involvement in the September 11 attacks.

The families of those killed in the attacks have long wanted the pages from the 2002 report -- officially titled...",179,2,0,3,2,1,0,0,0,0,0,4,0.5,0.0,0.75,0.5,0.25,0.0,0.0,0.0,0.0,0.0
4435517,Dodgers' Urias strikes out 7 in 2-1 loss to Giants,"Sun, June 12, 2016","Los Angeles, United States","['Games', 'Games, Video Games, Browser Based', 'Games, Video Games, Recreation']","SAN FRANCISCO -- With each start Julio Urias makes, the Dodgers are becoming more and more convinced about the 19-year-old pitcher's ability to handle himself in the majors.

Even in a 2-1 loss to the division-rival Giants in front of a raucous sellout crowd at AT&T Park, Urias looked more like a composed veteran than a rookie making just his fourth career start.

Manager Dave Roberts couldn't be happier about it, either.

Urias matched his major league high with seven strikeouts and allowed...",150,4,5,3,4,3,0,2,2,0,0,14,0.2857142857142857,0.35714285714285715,0.21428571428571427,0.2857142857142857,0.21428571428571427,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0
4436515,These Are the Victims of the Pulse Gay Nightclub Massacre in Orlando,"Mon, June 13, 2016","Orlando, Florida, United States","['Recreation, Guns', 'Recreation, Guns, Competition Shooting']","Read more about victims of the Pulse nightclub shooting by clicking the pictures below.

Stanley Almodovar III Age 23

Peter O. Gonzalez-Cruz Age 22

Juan Ramon Guerrero Age 22

Kimberly Morris Age 37

Eric Ivan Ortiz-Rivera Age 36

Edward Sotomayor Jr. Age 34

Luis Vielma Age 22

Authorities have also identified the following victims. We will post their stories as soon as they become available.

Luis Omar Ocasio-Capo, 20Eddie Jamoldroy Justice, 30Darryl Roman Burt II, 29Eddie Jamoldroy...","6,660",5,2,5,5,0,0,2,4,0,1,7,0.7142857142857143,0.2857142857142857,0.7142857142857143,0.7142857142857143,0.0,0.0,0.2857142857142857,0.5714285714285714,0.0,0.14285714285714285
4439843,The Latest: Implosion Levels Tower of Vegas' Riviera Casino,"Mon, June 13, 2016","Las Vegas, United States","['Games, Gambling', 'Games, Gambling, Casinos', 'Games, Gambling, Consultants']","By JAMIE MUNKS and KIMBERLY DE LA CRUZ

LAS VEGAS REVIEW-JOURNAL

Las Vegas bid a bittersweet goodbye to the Riviera early Tuesday morning, as the historic hotel's Monaco tower came crashing down to make way for expanded convention facilities.

The 24-story tower was imploded around 2:35 a.m. Tuesday, preceded by a fireworks show, and a countdown. A rumbling began and the building was on the ground in under a minute. In the minutes that followed, the dust cleared, leaving a void on the northern...","4,108",1,6,0,0,1,0,3,0,0,0,10,0.1,0.6,0.0,0.0,0.1,0.0,0.3,0.0,0.0,0.0
4436577,"Medical examiner's comments at center of new, undisclosed evidence in trial of Freddie Gray driver","Mon, June 13, 2016","Baltimore, United States","['Society, Law, Law Enforcement', 'Society, Law, Services', 'Society, Issues, Crime and Justice']","A medical examiner who had testified that a Baltimore man's death while in police custody was ""no accident,"" reportedly told a detective early on in the investigation that the man's death could have been accidental, FOX45 reported.

Wednesday's revelation was part of a trove of evidence previously not disclosed to the defense for Officer Caesar Goodson Jr., who is charged with second-degree murder, manslaughter and other charges in the April 2015 death of Freddie Gray. Prosecutors allege that...","3,950",5,6,5,8,6,4,7,6,0,6,16,0.3125,0.375,0.3125,0.5,0.375,0.25,0.4375,0.375,0.0,0.375
4435069,'ALF' actor dies at age 76,"Mon, June 13, 2016","Los Angeles, United States","['Arts, Performing Arts, Circus', 'Arts, Performing Arts, Acting', 'Arts, Performing Arts, Puppetry']","New York (CNN)Michu Meszaros, the actor who played ""ALF"" in the popular '80s sitcom, has died, according to longtime friend and manager Dennis Varga.

Meszaros, who stood only 33 inches tall, had a stroke last Thursday and had been hospitalized since. Varga says the 76-year-old actor died Sunday night. Meszaros wore a full-body suit to portray the alien wiseguy ""ALF,"" which was sometimes portrayed by a puppet. The character was voiced by another actor, Paul Fusco. The NBC series ran four...","2,219",2,1,0,2,0,0,2,1,1,1,4,0.5,0.25,0.0,0.5,0.0,0.0,0.5,0.25,0.25,0.25
4434873,"Orlando nightclub shooting touched, ended many diverse lives","Mon, June 13, 2016","Orlando, Florida, United States",[],"A gunman who claimed allegiance to the Islamic State killed 49 people and wounded 53 more in an attack at a crowded gay nightclub in Orlando, Fla., early Sunday. It was the worst mass shooting in United States history.

The latest developments will appear below. Read more about the Orlando shooting here. A summary of what is known and not known about the nightclub attack is here.

​President Obama makes a statement following a National Security Council meeting.

Tevin Eugene Crosby, 25, was amb","1,376",6,3,4,4,0,0,2,0,0,0,8,0.75,0.375,0.5,0.5,0.0,0.0,0.25,0.0,0.0,0.0
4438838,Orlando Nightclub Gunman Scouted Walt Disney World as Potential Target: Source,"Mon, June 13, 2016","Orlando, Florida, United States","['Business, Arts and Entertainment, Media Conglomerates', 'Recreation, Theme Parks', 'Recreation, Theme Parks, Disney']","The gunman behind the Orlando nightclub shootings, the deadliest mass shooting in American history, recently scouted Walt Disney World as a potential target, a federal law enforcement source tells PEOPLE.

Omar Mateen and his wife, Noor Zahi Salman, visited Walt Disney World in April, the source says. Salman told federal authorities on Sunday that her husband had more recently been ""scouting Downtown Disney and Pulse [nightclub] for attacks.""

Unlike the four Disney World theme parks, Downtown...","1,280",4,1,3,3,0,0,2,0,0,0,6,0.6666666666666666,0.16666666666666666,0.5,0.5,0.0,0.0,0.3333333333333333,0.0,0.0,0.0
4440811,U.S. lawmakers can save lives if they reenact assault weapons ban,"Mon, June 13, 2016","Orlando, Florida, United States","['Society, Issues, Warfare and Conflict', 'Recreation, Guns', 'Society, Issues, Gun Control']","Fox News host Gretchen Carlson split with many of her conservative colleagues on Tuesday and called on lawmakers to reinstate the ban on assault weapons.

During the ""My Take"" segment of her Fox News show, Carlson surprised many viewers with her reaction to the domestic terrorist attack at the Pulse nightclub in Orlando.

""There's no doubt Omar Mateen was able to kill so many people because he was firing an AR-15,"" she explained. ""A military-style assault weapon, a weapon easier to buy in the...","1,232",7,2,4,4,0,2,2,1,1,1,11,0.6363636363636364,0.18181818181818182,0.36363636363636365,0.36363636363636365,0.0,0.18181818181818182,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.09090909090909091
4438334,Gun stocks soar following Orlando shooting,"Mon, June 13, 2016","Orlando, Florida, United States","['Recreation, Guns', 'Shopping, Recreation, Guns', 'Society, Issues, Gun Control']","Gun company shares soared on Monday as traders predicted that Americans will react to the Orlando massacre by rushing out to arm themselves with more guns.

Shares in the two biggest listed US gun manufacturers Smith & Wesson and Sturm Ruger & Co rose by 11% and 10% in early trading and ended the day up 6.8% and 8.5% respectively.

Gun companies shares have risen strongly after every recent mass shooting incident as investors speculate that the atrocities might lead to tougher gun control...",823,10,6,11,11,3,1,4,2,3,2,19,0.5263157894736842,0.3157894736842105,0.5789473684210527,0.5789473684210527,0.15789473684210525,0.05263157894736842,0.21052631578947367,0.10526315789473684,0.15789473684210525,0.10526315789473684
4435012,Orlando GoFundMe campaign sets record,"Mon, June 13, 2016","Orlando, Florida, United States","['Society, Issues', 'Recreation, Guns, Competition Shooting']","Story highlightsConcerned family members can call (407) 246-4357Orlando area residents can give bloodMonetary donations are being accepted on GoFundMe and CrowdRise

(CNN)Hundreds of people have answered the call, waiting in line to give blood to help the victims in the Orlando, Florida, terror attack, the deadliest mass shooting in U.S. history.

So many that OneBlood, the local blood bank, met its needs for Sunday, according to Pat Michaels, a spokesman who spoke to CNN affiliate WFTV. But...",420,5,2,3,4,0,0,2,1,0,0,9,0.5555555555555556,0.2222222222222222,0.3333333333333333,0.4444444444444444,0.0,0.0,0.2222222222222222,0.1111111111111111,0.0,0.0
4438438,"Project Scorpio is a 4K-capable, VR-ready Xbox One launching next fall","Mon, June 13, 2016","Los Angeles, United States","['Games, Video Games, Sports', 'Games, Video Games, Driving and Racing', 'Games, Video Games, Console Platforms']","Project Scorpio is official, and it's coming in the holiday of 2017. Microsoft is calling it ""the most powerful console ever.""

Of course, you already knew that -- we broke news of the existence of Scorpio last month. But now it's official. Microsoft pulled out a sizzle reel full of developers to talk about how excited they are to make games on Scorpio, and they're saying that all future Xbox games will be compatible with both that and the older Xbox One and Xbox One S models.

Microsoft says...",412,2,9,2,2,4,1,4,4,3,1,16,0.125,0.5625,0.125,0.125,0.25,0.0625,0.25,0.25,0.1875,0.0625
4434738,Did Kevin Love get rejected by LeBron James for a high five?,"Mon, June 13, 2016","Cleveland, United States","['Games', 'Games, Video Games, Browser Based', 'Games, Video Games, Recreation']","Editor's note: This post has been updated to reflect that the two were in fact having a conversation, not high-fiving.

The Cavaliers and Warriors played a marvelous first half during Monday night's Game 5, but one clip going around the internet made us all very sad.

According to the short Vine, Kevin Love, rocking a huge smile, went to LeBron James expecting a high-five in the first quarter, but instead, he was yelled at.

It appeared to be brutal. Love seemed so happy.

But, as a more full...",369,1,1,0,0,0,0,1,0,1,0,3,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0
4437870,John Oliver on Orlando Shooting: Terrorist Is 'Vastly Outnumbered',"Mon, June 13, 2016","Orlando, Florida, United States","['Society, Issues, Warfare and Conflict', 'Recreation, Guns, Competition Shooting', 'Society, Issues, Terrorism']","""The worst thing is, this pain is so familiar,"" said the host. ""In Paris last November, terrorists seemed to target places symbolizing everything that is wonderful about France: culture, music, restaurants. And, in Orlando, early this morning, the gunman attacked a Latin night at a gay club in the theme-park capital of the world.

""And for the record,"" Oliver said, ""I will happily embrace Latin night at a gay club at the theme-park capital of the world as the ultimate symbol of what is truly...",307,5,6,3,4,2,4,3,5,4,3,12,0.4166666666666667,0.5,0.25,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.25,0.4166666666666667,0.3333333333333333,0.25
4441323,Sony just showed off a new God of War game,"Mon, June 13, 2016","Santa Monica, California, United States","['Society, Religion and Spirituality, Christianity', 'Society, History, By Topic', 'Society, History, By Time Period']","Sony started its annual E3 press conference this evening with a gameplay demo of a new God of War game. The footage shows the franchise's main antihero, Kratos, training a young boy to hunt in the wilderness. The boy, who may be Kratos' son, helps him take down a series of vicious monsters, showing off the series' signature mix of hack-and-slash action and quick time event cutscenes. Kratos also has a wicked beard, so there's that too.

The title does not appear to be an official God of War 4,...",292,5,6,1,5,5,1,7,1,3,3,17,0.29411764705882354,0.35294117647058826,0.058823529411764705,0.29411764705882354,0.29411764705882354,0.058823529411764705,0.4117647058823529,0.058823529411764705,0.17647058823529413,0.17647058823529413
4436704,Wizarding World of Harry Potter offers emotional wand tribute to Orlando victim,"Mon, June 13, 2016","Orlando, Florida, United States","['Recreation, Guns, Competition Shooting', 'Recreation, Theme Parks', 'Recreation, Theme Parks, Individual Parks']","22-year-old Luis S. Vielma has been identified as a victim of the mass shooting at Pulse nightclub in Orlando, Florida. Friends and family have gone to social media to share their sadness and shock in the wake of the tragedy.

Not much is currently known about Vielma. His Facebook page is now in ""memorial"" mode. (Facebook's Memorialized accounts ""are a place for friends and family to gather and share memories after a person has passed away."")

According to Vielma's Facebook page, the...",286,7,4,5,5,1,1,3,5,2,0,11,0.6363636363636364,0.36363636363636365,0.45454545454545453,0.45454545454545453,0.09090909090909091,0.09090909090909091,0.2727272727272727,0.45454545454545453,0.18181818181818182,0.0
4438869,Obama:no signs Orlando shooter was part of larger plot,"Mon, June 13, 2016","San Bernardino, California, United States","['Society, Issues, Warfare and Conflict', 'Recreation, Guns', 'Society, Issues, Terrorism']","President Barack Obama admits that the terrorist who shot and killed 50 people at a gay night club in Orlando, Florida had been likely radicalized on the internet.

""As far as we can tell right now, this is certainly an example of the kind of homegrown extremism that all of us have been so concerned about for a very long time,"" Obama said at the White House, adding that law enforcement officials were still investigating the precise motivation of the killer.

The president noted that groups...",244,3,6,2,4,3,3,7,3,2,2,16,0.1875,0.375,0.125,0.25,0.1875,0.1875,0.4375,0.1875,0.125,0.125
4435432,E3 2016: New Fallout 4 DLC Revealed - IGN,"Mon, June 13, 2016","Bethesda, Maryland, United States","['Games', 'Games, Video Games, Computer Platforms', 'Society, People, Generations and Age Groups']","Bethesda revealed a number of new Fallout 4 DLC packs coming later this year, but the most interesting one has to be the ""Vault-Tec"" expansion, which will let all of us become the most evil vault overseer ever.

Here's a trailer. Note that they straight up say that you can experiment on dwellers -- I can't wait to see what ridiculous things people come up with.

Also unveiled today: a new ""Contraptions"" workshop DLC, which lets you build all sorts of new doo-dads, as well as a ""Nuka World"" DLC,...",230,1,1,1,1,2,1,0,1,0,1,4,0.25,0.25,0.25,0.25,0.5,0.25,0.0,0.25,0.0,0.25
4436513,Paris to honor Orlando shooting victims with rainbow lights on Eiffel Tower,"Mon, June 13, 2016","Orlando, Florida, United States","['Society, Issues', 'Society, Issues, Warfare and Conflict', 'Society, Issues, Terrorism']","Jennifer White, center left, holds on to her partner Lady Binayan during a vigil at The Center, a community center for the LGBT community, Sunday, June 12, 2016, in Las Vegas.

Following the tragic shooting at a gay club in Orlando on Sunday that left 50 dead and about as many injured, a wave of Islamophobic rhetoric has swept the country. The gunman, Omar S. Mateen, was an American citizen born to Afghan immigrants, but that hasn't stopped many commentators from inferring that the attack had...",119,5,10,3,5,2,0,5,2,1,0,17,0.29411764705882354,0.5882352941176471,0.17647058823529413,0.29411764705882354,0.11764705882352941,0.0,0.29411764705882354,0.11764705882352941,0.058823529411764705,0.0
4435156,Symantec Set to Buy Blue Coat Systems in $4.65 Billion Deal,"Mon, June 13, 2016","Palo Alto, California, United States","['Business, Business Services, Fire and Security', 'Computers, Security', 'Computers, Security, Consultants']","Computer-security company to gain portfolio of cyberdefense technologies along with a new CEO ENLARGE While Symantec is a pioneer in antivirus software that runs on personal computers, Blue Coat's domain is the World Wide Web. Photo: Marcio Jose Sanchez/Associated Press By Robert McMillan and Robert McMillan The Wall Street Journal CANCEL BiographyRobert McMillan @bobmcmillan therealrobertmcmillan robert.mcmillan@wsj.com Dana Cimilluca Dana Cimilluca The Wall Street Journal CANCEL BiographyDana...",106,2,4,0,0,2,1,3,4,2,0,10,0.2,0.4,0.0,0.0,0.2,0.1,0.3,0.4,0.2,0.0
4462266,"Tillman, Orioles hold on to beat Red Sox","Mon, June 13, 2016","Baltimore, United States","['Games', 'Sports, Running']","The Red Sox and O's, who have occupied the top two spots in the division for most of the season, play the rubber match of this three-game series on Thursday night.

Wright's 2.22 ERA is second in the AL. The righty (8-4) had a shutout going through six, but Adam Jones spoiled it with a two-run homer in the seventh.

Ramirez's three-run rocket paced a five-run third that gave the Red Sox a 6-0 lead.

Orioles righty Kevin Gausman (0-4, 4.14 ERA) was hit hard in his short stint, allowing seven...",82,2,2,2,1,1,0,2,1,0,0,6,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.3333333333333333,0.16666666666666666,0.0,0.0
4441644,Salvador Perez's late homer powers Royals' win,"Mon, June 13, 2016","Kansas City, Missouri, United States","['Games', 'Games, Video Games, Browser Based', 'Business, Arts and Entertainment, Gaming']","Perez, who is the leading vote-getter for the American League on the latest Esurance MLB All-Star Game Ballot update, jumped on the first pitch, a cutter, he saw from Shaw. Eric Hosmer had led off the inning with an infield hit that appeared to be misplayed by third baseman Jose Ramirez.

* Cast your Esurance All-Star ballot for Perez and other #ASGWorthy players

The Royals, who won their fourth straight, moved to one game back of the American League Central-leading Indians.

Indians starter...",73,4,4,1,1,2,0,3,1,0,0,9,0.4444444444444444,0.4444444444444444,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.0,0.3333333333333333,0.1111111111111111,0.0,0.0
4445982,"SWAT team kills suspect who took hostages at Amarillo, Texas Walmart, investigators say","Tue, June 14, 2016","Amarillo, Texas, United States","['Business, Business Services, Fire and Security', 'Society, Law, Law Enforcement', 'Business, Retail Trade, Retailers']","A SWAT team shot and killed an armed suspect who took hostages at a Walmart in Amarillo, Texas Tuesday afternoon, investigators confirmed, saying all the hostages are now safe.

The unnamed gunman, who was an employee at that Walmart, took two other workers hostage, local media reported. One of the hostages was the store manager, relatives told the Amarillo Globe-News.

""We do consider this a work-place violence situation at this point,"" the sheriff's office said. City officials first reported...","5,593",11,4,8,11,1,1,7,3,1,0,19,0.5789473684210527,0.21052631578947367,0.42105263157894735,0.5789473684210527,0.05263157894736842,0.05263157894736842,0.3684210526315789,0.15789473684210525,0.05263157894736842,0.0
4431894,Report: NHL settles on Las Vegas for expansion,"Tue, June 14, 2016","Las Vegas, United States","['Sports, Hockey', 'Sports, Hockey, Ice Hockey', 'Sports, Baseball, Youth']","The NHL has settled on Las Vegas as its choice for expansion, provided organizers can come up with a $500 million fee, a person with direct knowledge of the decision told the Associated Press.

The person spoke Tuesday on condition of anonymity because details have not been released by the league ahead of its Board of Governors meeting on June 22. Quebec City was also considered for expansion.

A second person who had been briefed on the decision said Las Vegas was a ""done deal"" following the...","4,316",2,2,1,0,0,0,0,0,0,0,4,0.5,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4440238,Puerto Rico Prepares for Wave of Losses After Club Shooting,"Tue, June 14, 2016","Orlando, Florida, United States","['Society, Issues', 'Society, Issues, Territorial Disputes']","ORLANDO -- A powerful image shows Target employees at a Florida store holding a moment of silence for two of the victims of the Orlando massacre who were members of their team.

CBS News' Jamie Yuccas reports that mass shooting victims Merecedez Flores and Luis Omar Ocasio-Capo were both Target employees.

Flores was a Target team member for eight years, and Ocasio-Capo for two.

In addition to the Orlando store, the headquarters in Minneapolis also held a moment of silence company wide at 9...","4,061",6,3,7,7,3,0,4,4,1,2,12,0.5,0.25,0.5833333333333334,0.5833333333333334,0.25,0.0,0.3333333333333333,0.3333333333333333,0.08333333333333333,0.16666666666666666
4441991,Authorities: Dispute Led to Massive Fire That Killed 5,"Tue, June 14, 2016","Los Angeles, United States","['Business, Business Services, Fire and Security', 'Business, Industrial Goods and Services, Industrial Supply', 'Health, Public Health and Safety, Emergency Services']","A Honduran citizen charged with murdering five homeless people in an arson fire was in the United States illegally and had been arrested three times in the months before the blaze in a vacant Westlake building where transients were squatting, officials said Friday.

Johnny Josue Sanchez, 21, started the fire to avenge a beating he took in a dispute over occupying a room in the building, a law enforcement source said.

Sanchez was among a group of people arrested by border patrol agents in 2012...","3,947",7,5,6,6,2,0,5,2,0,1,19,0.3684210526315789,0.2631578947368421,0.3157894736842105,0.3157894736842105,0.10526315789473684,0.0,0.2631578947368421,0.10526315789473684,0.0,0.05263157894736842
4442794,"See Red Hot Chili Peppers Sing, Wrestle on 'Carpool Karaoke'","Tue, June 14, 2016","Los Angeles, United States","['Shopping, Food, Condiments', 'Sports, Wrestling', 'Shopping, Music, Equipment']","Anthony Kiedis and James Corden grapple on lawn after singer and Flea debut unreleased, nonsensical ""Heemi Lheemey""

Red Hot Chili Peppers were the latest artists to cram in James Corden's vehicle to help the Late Late Show host get to work on time for ""Carpool Karaoke,"" although the host likely regretted that decision as soon as Anthony Kiedis and Flea begin arguing about directions around Los Angeles within the first minute.

In addition to singing RHCP tracks ""Give It Away Now,"" ""Under the...","3,285",6,1,2,0,3,0,2,5,1,2,12,0.5,0.08333333333333333,0.16666666666666666,0.0,0.25,0.0,0.16666666666666666,0.4166666666666667,0.08333333333333333,0.16666666666666666
4444689,Pastor refuses to mourn Orlando victims: 'The tragedy is that more of them didn't die',"Tue, June 14, 2016","Sacramento, California, United States","['Society, Religion and Spirituality, Christianity', 'Society, Gay, Lesbian, and Bisexual, Religion and Spirituality']","Pastor Roger Jimenez during his Sunday sermon in Sacramento. (Verity Baptist Church/YouTube)

Following the deadliest shooting in U.S. history, a Baptist preacher stood at his pulpit Sunday night in Northern California and delivered an impassioned sermon praising the brutal massacre at a gay nightclub in Florida.

Pastor Roger Jimenez from Verity Baptist Church in Sacramento told his congregation that Christians ""shouldn't be mourning the death of 50 sodomites.""

""People say like: Well, aren't...","2,605",6,1,2,3,1,1,1,5,1,1,7,0.8571428571428571,0.14285714285714285,0.2857142857142857,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.7142857142857143,0.14285714285714285,0.14285714285714285
4446041,"Obama goes on tirade against Trump over 'dangerous' Muslim ban, 'radical Islam'","Tue, June 14, 2016","San Bernardino, California, United States","['Society, Law, Services', 'Society, Law, Legal Information', 'Society, Issues, Immigration']","Story highlights""We are now seeing how dangerous this kind of mindset and this kind of thinking can be,"" Obama saidObama also called for Congress to pass tougher gun laws and the renewal of the assault weapons ban

Washington (CNN)President Barack Obama on Tuesday unleashed a blistering verbal assault on Donald Trump and his ""dangerous"" proposal for a ban on Muslims entering the country, saying the suggestion violates the principles of American democracy and generates rage among would-be...","2,385",11,4,5,6,0,2,4,0,2,2,19,0.5789473684210527,0.21052631578947367,0.2631578947368421,0.3157894736842105,0.0,0.10526315789473684,0.21052631578947367,0.0,0.10526315789473684,0.10526315789473684
4441331,Anderson Cooper's emotional tribute to victims,"Tue, June 14, 2016","Orlando, Florida, United States","['Society, Issues, Terrorism', 'Home, Family, Pregnancy', 'Business, Energy, Electricity']","(CNN)On Monday evening, less than 48 hours after the deadliest terror attack on American soil since 9/11, Anderson Cooper began his prime time program with a tribute to the 49 lives lost in the Orlando, Florida, nightclub shooting.

Noting that his broadcast would neither display photos nor mention the name of the dead gunman, the CNN anchor emotionally listed the names of those killed in the attack at Pulse nightclub.""In the next two hours we want to try to keep the focus where we think it...","1,430",7,5,4,5,1,0,0,2,0,1,13,0.5384615384615384,0.38461538461538464,0.3076923076923077,0.38461538461538464,0.07692307692307693,0.0,0.0,0.15384615384615385,0.0,0.07692307692307693
4451066,"Orlando shooter's wife 'knew about attack plans in advance, didn't warn police'","Tue, June 14, 2016","Orlando, Florida, United States","['Society, Issues', 'Society, Issues, Warfare and Conflict', 'Society, Issues, Terrorism']","The Orlando gunman's wife has told federal agents she tried to talk her husband out of carrying out the attack, NBC News has learned.

Omar Mateen's current wife, Noor, told the FBI she was with him when he bought ammunition and a holster, several officials familiar with the case said. She told the FBI that she once drove him to the gay nightclub, Pulse, because he wanted to scope it out.

Mateen opened fire at Pulse early Sunday, leaving 49 dead and 53 injured.

Authorities are considering...","1,230",1,1,1,3,2,1,0,0,1,0,4,0.25,0.25,0.25,0.75,0.5,0.25,0.0,0.0,0.25,0.0
4439779,2016 World's Best Restaurant award goes to ...,"Tue, June 14, 2016","New York City, United States","['Business, Hospitality', 'Business, Hospitality, Food Service', 'Recreation, Food, Dining Guides']","Think Italian cuisine is trending? Osteria Francescana -- whose quirky dishes like ""five stages of Parmigiano Reggiano,"" ""eel swimming up the Po river,"" and ""tribute to Thelonius Monk"" have made chef Massimo Bottura's tiny venue in Modena one of Italy's toughest tables -- has for the first time earned the top spot on the World's 50 Best Restaurants List. The annual rankings, which have been criticized for their lack of female-run restaurants, their tendency to favor expensive European-style...","1,126",1,4,0,1,3,1,3,0,1,0,7,0.14285714285714285,0.5714285714285714,0.0,0.14285714285714285,0.42857142857142855,0.14285714285714285,0.42857142857142855,0.0,0.14285714285714285,0.0
4445081,Boom! Clinton Leads Trump 49-37 In Dramatic New Poll,"Tue, June 14, 2016","Orlando, Florida, United States","['Society, Issues, Warfare and Conflict', 'Society, Issues, Terrorism', 'Computers, Internet, Web Design and Development']","The survey was taken Friday through Monday among 1,000 U.S. adults ages 18 and over, 750 of them likely voters. The margin of error for questions asked of all participants was 3.1 percentage points, while the questions geared to likely voters have a 3.6 percent margin or error.

""Clinton has a number of advantages in this poll, in addition to her lead,"" J. Ann Selzer, the pollster who oversaw the survey, told Bloomberg. ""Her supporters are more enthusiastic than Trump's and more voters overall...","1,124",4,6,0,0,0,2,3,4,1,0,14,0.2857142857142857,0.42857142857142855,0.0,0.0,0.0,0.14285714285714285,0.21428571428571427,0.2857142857142857,0.07142857142857142,0.0
4450514,Why LGBT community should back Trump,"Tue, June 14, 2016","Atlanta, United States","['Society, Gay, Lesbian, and Bisexual', 'Society, Gay, Lesbian, and Bisexual, Religion and Spirituality', 'Society, Gay, Lesbian, and Bisexual, Arts and Entertainment']","Story highlights49 people were killed and more than 50 injured in a shooting in an Orlando club on SundayChristopher Barron: Hillary Clinton is desperately wrong about the threat facing our country

Christopher R Barron is a conservative strategist based in Washington, D.C., and the former co-founder of the LGBT advocacy group GOProud. The views expressed are his own.

(CNN)On Sunday, everything changed for LGBT people in America. The terrorist attack on a gay nightclub in Orlando, which left...",750,6,3,5,5,2,2,2,2,1,1,10,0.6,0.3,0.5,0.5,0.2,0.2,0.2,0.2,0.1,0.1
4445829,"At an Orlando hospital, the victims kept coming  --  but so did an army of nurses","Tue, June 14, 2016","Orlando, Florida, United States","['Recreation, Guns, Competition Shooting', 'Reference, Libraries, Friends of the Library', 'Health, Alternative, Fasting and Cleansing']","Things started out fairly well, by a busy emergency room's standards. The Orlando Regional Medical Center had been warned that gunshot victims would be arriving from a nearby gay nightclub, and the first one was conscious, talking and medically stable.

""We didn't know exactly how many we were going to get,"" Dr. Kathryn Bondani recalled Tuesday. ""We thought maybe they're all gonna be like this, and that would be great.""

But then another victim from the mass shooting early Sunday at the Pulse...",676,3,5,2,6,3,2,6,4,0,0,11,0.2727272727272727,0.45454545454545453,0.18181818181818182,0.5454545454545454,0.2727272727272727,0.18181818181818182,0.5454545454545454,0.36363636363636365,0.0,0.0
4442579,Lady Gaga gives moving speech at LA vigil to honour Orlando shooting victims,"Tue, June 14, 2016","Los Angeles, United States","['Society, Issues, Terrorism', 'Society, Gay, Lesbian, and Bisexual', 'Society, Gay, Lesbian, and Bisexual, Religion and Spirituality']","The singer made a surprise appearance at the Los Angeles vigil for the victims of the tragic Orlando nightclub shooting.

Lady Gaga made an unexpected appearance and shared emotional words with a crowd of thousands at last night's LA vigil for the victims of the Orlando shooting.

""As we have now witnessed the largest mass shooting in American history, I can't help but feel that this level of hatred, like all prejudicial crimes, this is an attack on humanity itself,"" said Gaga.

""Tonight, I...",637,9,4,7,9,4,2,1,3,2,0,15,0.6,0.26666666666666666,0.4666666666666667,0.6,0.26666666666666666,0.13333333333333333,0.06666666666666667,0.2,0.13333333333333333,0.0
4442249,Jimmy Page Testifies as Led Zeppelin 'Stairway to Heaven' Trial Heats Up,"Tue, June 14, 2016","Los Angeles, United States","['Society, Religion and Spirituality, Christianity', 'Arts, Music', 'Business, Business Services, Signage']","Guitarist faces hours-long grilling over alleged copyright infringement of 1960s psych-rock band Spirit's ""Taurus""

The copyright court battle between Led Zeppelin and 1960s psych-rockers Spirit over ""Stairway to Heaven"" took a startling turn Wednesday in the trial's second day, as guitarist Jimmy Page was called to the stand to testify in his and the band's defense. Spectators gathered outside Court 850 in Los Angeles' Edward R. Roybal Federal Building and United States Courthouse were already...",600,2,5,4,3,3,1,1,0,0,0,10,0.2,0.5,0.4,0.3,0.3,0.1,0.1,0.0,0.0,0.0
